Coğrafya,Gösterge_ID,Gösterge,Birim,Yıl,Değer,Dönem_Türü,Veri_Türü,Kaynak_ID,Kaynak_URL,Metod_Notu
Ankara,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2028,43844.0119,Tahmin,Tahmin,S27;S28;S29;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
Ankara,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2029,44837.4124,Tahmin,Tahmin,S27;S28;S29;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
Ankara,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2030,45734.1606,Tahmin,Tahmin,S27;S28;S29;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2022,114.7804,Yıl sonu / rapor dönemi,Türetilmiş,S14;S21,https://www.gayrimenkulhaber.com/guncel/endeksa-acikladi-aralik-ayinda-kira-artisi-hiz-kesti-bazi-bolgelerde-dususler-var/ ; https://betam.bahcesehir.edu.tr/2023/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2023/,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2023,120.0338,Yıl sonu / rapor dönemi,Türetilmiş,S14;S22,https://www.gayrimenkulhaber.com/guncel/endeksa-acikladi-aralik-ayinda-kira-artisi-hiz-kesti-bazi-bolgelerde-dususler-var/ ; https://betam.bahcesehir.edu.tr/2024/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2024/,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2024,119.7703,Yıl sonu / rapor dönemi,Türetilmiş,S15;S23,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/ ; https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2025,119.7703,Yıl sonu / rapor dönemi,Türetilmiş,S15;S23;S23,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/ ; https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/ ; https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2026,114.4373,Temmuz 2026 son gözlem,Türetilmiş,S19;S24,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2027,114.4373,Tahmin,Tahmin,S19;S24;S28;S29;S24;S28;S29,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976 ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2028,114.4373,Tahmin,Tahmin,S19;S24;S28;S29;S24;S28;S29,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976 ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2029,114.4373,Tahmin,Tahmin,S19;S24;S28;S29;S24;S28;S29,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976 ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,6,Ortalama kiralanan alan (ima edilen),m²,2030,114.4373,Tahmin,Tahmin,S19;S24;S28;S29;S24;S28;S29,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976 ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2022,47.0,Yıl sonu / rapor dönemi,Piyasa verisi,S21,https://betam.bahcesehir.edu.tr/2023/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2023/,
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2023,118.2,Yıl sonu / rapor dönemi,Piyasa verisi,S22,https://betam.bahcesehir.edu.tr/2024/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2024/,
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2024,180.0593,Yıl sonu / rapor dönemi,Türetilmiş / geriye hesap,S23,https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2025,242.9,Yıl sonu / rapor dönemi,Piyasa verisi,S23,https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2026,294.1,Temmuz 2026 son gözlem,Son piyasa gözlemi,S24,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014,
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2027,338.215,Tahmin,Tahmin,S24;S28;S29,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2028,368.6544,Tahmin,Tahmin,S24;S28;S29,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2029,390.7736,Tahmin,Tahmin,S24;S28;S29,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
Ankara,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2030,410.3123,Tahmin,Tahmin,S24;S28;S29,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
Ankara,8,Ortalama kira fiyatı,TL/ay,2022,5394.6768,Yıl sonu / rapor dönemi,Türetilmiş / geriye hesap,S14,https://www.gayrimenkulhaber.com/guncel/endeksa-acikladi-aralik-ayinda-kira-artisi-hiz-kesti-bazi-bolgelerde-dususler-var/,
Ankara,8,Ortalama kira fiyatı,TL/ay,2023,14188.0,Yıl sonu / rapor dönemi,Piyasa verisi,S14,https://www.gayrimenkulhaber.com/guncel/endeksa-acikladi-aralik-ayinda-kira-artisi-hiz-kesti-bazi-bolgelerde-dususler-var/,
Ankara,8,Ortalama kira fiyatı,TL/ay,2024,21565.76,Yıl sonu / rapor dönemi,Türetilmiş / model,S15,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/,
Ankara,8,Ortalama kira fiyatı,TL/ay,2025,29092.2102,Yıl sonu / rapor dönemi,Türetilmiş / model,S15;S23,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/ ; https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,
Ankara,8,Ortalama kira fiyatı,TL/ay,2026,33656.0,Temmuz 2026 son gözlem,Son piyasa gözlemi,S19,https://www.emlakjet.com/satilik-konut/ankara,
Ankara,8,Ortalama kira fiyatı,TL/ay,2027,38704.4,Tahmin,Tahmin,S19;S24;S28;S29,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
Ankara,8,Ortalama kira fiyatı,TL/ay,2028,42187.796,Tahmin,Tahmin,S19;S24;S28;S29,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
Ankara,8,Ortalama kira fiyatı,TL/ay,2029,44719.0638,Tahmin,Tahmin,S19;S24;S28;S29,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
Ankara,8,Ortalama kira fiyatı,TL/ay,2030,46955.0169,Tahmin,Tahmin,S19;S24;S28;S29,https://www.emlakjet.com/satilik-konut/ankara ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
İzmir,1,Satılan ev sayısı,adet,2022,83502.0,Tam yıl,Resmî gerçekleşen,S01,https://veriportali.tuik.gov.tr/Bulten/Index?dil=1&p=Konut-Satis-Istatistikleri-Aralik-2022-49526,
İzmir,1,Satılan ev sayısı,adet,2023,65465.0,Tam yıl,Resmî gerçekleşen,S02,https://veriportali.tuik.gov.tr/tr/press/49516,
İzmir,1,Satılan ev sayısı,adet,2024,80398.0,Tam yıl,Resmî gerçekleşen,S03,https://veriportali.tuik.gov.tr/tr/press/54146,
İzmir,1,Satılan ev sayısı,adet,2025,96998.0,Tam yıl,Resmî gerçekleşen,S04,https://veriportali.tuik.gov.tr/tr/press/58350,
İzmir,1,Satılan ev sayısı,adet,2026,91690.3107,2026E,2026E yıllık tahmin,S04;S05,https://veriportali.tuik.gov.tr/tr/press/58350 ; https://veriportali.tuik.gov.tr/tr/press/58339,
İzmir,1,Satılan ev sayısı,adet,2027,93692.0083,Tahmin,Tahmin,S05;S28;S29,https://veriportali.tuik.gov.tr/tr/press/58339 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,2022-2026 CAGR ile %2 uzun dönem işlem büyümesi harmanlanmıştır.
İzmir,1,Satılan ev sayısı,adet,2028,95685.9382,Tahmin,Tahmin,S05;S28;S29,https://veriportali.tuik.gov.tr/tr/press/58339 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,2022-2026 CAGR ile %2 uzun dönem işlem büyümesi harmanlanmıştır.
İzmir,1,Satılan ev sayısı,adet,2029,97669.74,Tahmin,Tahmin,S05;S28;S29,https://veriportali.tuik.gov.tr/tr/press/58339 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,2022-2026 CAGR ile %2 uzun dönem işlem büyümesi harmanlanmıştır.
İzmir,1,Satılan ev sayısı,adet,2030,99623.1348,Tahmin,Tahmin,S05;S28;S29,https://veriportali.tuik.gov.tr/tr/press/58339 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,2022-2026 CAGR ile %2 uzun dönem işlem büyümesi harmanlanmıştır.
İzmir,2,Ortalama satılık konut alanı,m²,2022,125.0,Yıl sonu / rapor dönemi,Türetilmiş,S07,https://www.gayrimenkulhaber.com/emlak-haberleri/turkiyede-ortalama-konut-fiyati-3-milyon-92-bin-700-tl-oldu/,
İzmir,2,Ortalama satılık konut alanı,m²,2023,125.0,Yıl sonu / rapor dönemi,Türetilmiş,S07,https://www.gayrimenkulhaber.com/emlak-haberleri/turkiyede-ortalama-konut-fiyati-3-milyon-92-bin-700-tl-oldu/,
İzmir,2,Ortalama satılık konut alanı,m²,2024,124.42,Yıl sonu / rapor dönemi,Türetilmiş,S08,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/,
İzmir,2,Ortalama satılık konut alanı,m²,2025,124.6002,Yıl sonu / rapor dönemi,Türetilmiş,S09;S16,https://www.dunya.com/ekonomik-veriler/endeksa-konut-satis-fiyatlari-aralik-ayinda-yuzde-272-artti-haberi-812021 ; https://www.karar.com/ekonomi-haberleri/konut-satislari-ne-durumda-emlakta-en-cok-kazandiran-il-hangisi-2033220,
İzmir,2,Ortalama satılık konut alanı,m²,2026,120.0,Temmuz 2026 son gözlem,Türetilmiş,S13,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir,
İzmir,2,Ortalama satılık konut alanı,m²,2027,120.0,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,2026 alanı sabit tutulmuştur.
İzmir,2,Ortalama satılık konut alanı,m²,2028,120.0,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,2026 alanı sabit tutulmuştur.
İzmir,2,Ortalama satılık konut alanı,m²,2029,120.0,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,2026 alanı sabit tutulmuştur.
İzmir,2,Ortalama satılık konut alanı,m²,2030,120.0,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,2026 alanı sabit tutulmuştur.
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2022,16875.8427,Yıl sonu / rapor dönemi,Türetilmiş / geriye hesap,S07,https://www.gayrimenkulhaber.com/emlak-haberleri/turkiyede-ortalama-konut-fiyati-3-milyon-92-bin-700-tl-oldu/,2023 Endeksa değerinden %78 yıllık artış kullanılarak geriye hesap.
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2023,30039.0,Yıl sonu / rapor dönemi,Piyasa verisi,S07,https://www.gayrimenkulhaber.com/emlak-haberleri/turkiyede-ortalama-konut-fiyati-3-milyon-92-bin-700-tl-oldu/,
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2024,38579.0,Yıl sonu / rapor dönemi,Piyasa verisi,S08,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/,
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2025,48154.0,Yıl sonu / rapor dönemi,Piyasa verisi,S09;S16,https://www.dunya.com/ekonomik-veriler/endeksa-konut-satis-fiyatlari-aralik-ayinda-yuzde-272-artti-haberi-812021 ; https://www.karar.com/ekonomi-haberleri/konut-satislari-ne-durumda-emlakta-en-cok-kazandiran-il-hangisi-2033220,
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2026,53974.0,Temmuz 2026 son gözlem,Son piyasa gözlemi,S13,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir,
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2027,62070.1,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2028,67656.409,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2029,71715.7935,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
